t,cmd_px,cmd_py,cmd_pz,cmd_qx,cmd_qy,cmd_qz,cmd_qw,cmd_jaw_sep,grip_px,grip_py,grip_pz,grip_qx,grip_qy,grip_qz,grip_qw,grip_jaw_sep,peg_px,peg_py,peg_pz,peg_qx,peg_qy,peg_qz,peg_qw,f_gripper_peg,f_peg_table,f_peg_cuboid,f_cuboid_table
432,0.19985734433045158,0.20021328206042396,0.24999908805787946,1.0,0.0,0.0,6.123233995736766e-17,0.085,0.19985734433045158,0.20021328206042396,0.24999908805787946,1.0,0.0,0.0,6.123233995736766e-17,0.08000000000000002,0.20106731929197683,0.20014444577670737,0.04999908805787938,-2.458919675172578e-05,7.727889699163374e-06,-0.004590667430427552,0.9999894624985777,0.0,0.9810104777682073,0.0,9.810000000000441
433,0.19985734433045158,0.20021328206042396,0.24999908805787946,1.0,0.0,0.0,6.123233995736766e-17,0.085,0.19985734433045158,0.20021328206042396,0.24999908805787946,1.0,0.0,0.0,6.123233995736766e-17,0.08000000000000002,0.2010657488001086,0.20014446478684936,0.049999087148275015,-2.4704874275512435e-05,-7.666995720758347e-06,-0.004590657519122191,0.9999894625416952,0.0,0.9809895222314029,0.0,9.810000000009765
434,0.19985734433045158,0.20021328206042396,0.24999908805787946,1.0,0.0,0.0,6.123233995736766e-17,0.085,0.19985734433045158,0.20021328206042396,0.24999908805787946,1.0,0.0,0.0,6.123233995736766e-17,0.08000000000000002,0.20106731953076576,0.20014444577466584,0.04999908805787931,-2.458919669380251e-05,7.727889890861245e-06,-0.0045906752286349745,0.9999894624627783,0.0,0.9810104777685266,0.0,9.80999999999137
435,0.19985734433045158,0.20021328206042396,0.24999908805787946,1.0,0.0,0.0,6.123233995736766e-17,0.085,0.19985734433045158,0.20021328206042396,0.24999908805787946,1.0,0.0,0.0,6.123233995736766e-17,0.08000000000000002,0.2010657490388977,0.20014446478483203,0.04999908714827504,-2.4704874334929214e-05,-7.666995529366396e-06,-0.004590665317329652,0.9999894625058959,0.0,0.9809895222322698,0.0,9.8099999999974
436,0.19985734433045158,0.20021328206042396,0.24999908805787946,1.0,0.0,0.0,6.123233995736766e-17,0.085,0.19985734433045158,0.20021328206042396,0.24999908805787946,1.0,0.0,0.0,6.123233995736766e-17,0.08000000000000002,0.20106731976955464,0.20014444577262366,0.04999908805787943,-2.4589196629651107e-05,7.727890082361642e-06,-0.004590683026842203,0.9999894624269788,0.0,0.9810104777683185,0.0,9.810000000001441
437,0.19985734433045158,0.20021328206042396,0.24999908805787946,1.0,0.0,0.0,6.123233995736766e-17,0.085,0.19985734433045158,0.20021328206042396,0.24999908805787946,1.0,0.0,0.0,6.123233995736766e-17,0.08000000000000002,0.201065749277687,0.20014446478281464,0.049999087148275057,-2.47048743936704e-05,-7.666995335889605e-06,-0.004590673115536813,0.9999894624700966,0.0,0.9809895222311137,0.0,9.80999999999697
438,0.19985734433045158,0.20021328206042396,0.24999908805787946,1.0,0.0,0.0,6.123233995736766e-17,0.085,0.19985734433045158,0.20021328206042396,0.24999908805787946,1.0,0.0,0.0,6.123233995736766e-17,0.08000000000000002,0.2010673200083436,0.2001444457705818,0.049999088057879455,-2.4589196568527875e-05,7.72789027448672e-06,-0.004590690825048982,0.9999894623911794,0.0,0.9810104777688735,0.0,9.810000000005333
439,0.19985734433045158,0.20021328206042396,0.24999908805787946,1.0,0.0,0.0,6.123233995736766e-17,0.085,0.19985734433045158,0.20021328206042396,0.24999908805787946,1.0,0.0,0.0,6.123233995736766e-17,0.08000000000000002,0.20106574951647618,0.2001444647807973,0.04999908714827508,-2.4704874452920636e-05,-7.666995143559073e-06,-0.004590680913743418,0.9999894624342971,0.0,0.9809895222309856,0.0,9.810000000000576
440,0.19985734433045158,0.20021328206042396,0.24999908805787946,1.0,0.0,0.0,6.123233995736766e-17,0.085,0.19985734433045158,0.20021328206042396,0.24999908805787946,1.0,0.0,0.0,6.123233995736766e-17,0.08000000000000002,0.20106732024713245,0.20014444576854032,0.049999088057879365,-2.458919651098993e-05,7.727890465527853e-06,-0.004590698623255395,0.9999894623553798,0.0,0.9810104777682915,0.0,9.809999999996588
441,0.19985734433045158,0.20021328206042396,0.24999908805787946,1.0,0.0,0.0,6.123233995736766e-17,0.085,0.19985734433045158,0.20021328206042396,0.24999908805787946,1.0,0.0,0.0,6.123233995736766e-17,0.08000000000000002,0.2010657497552653,0.20014446477878037,0.04999908714827499,-2.4704874515784145e-05,-7.66699495164551e-06,-0.004590688711949719,0.9999894623984976,0.0,0.9809895222315743,0.0,9.810000000005118
442,0.19985734433045158,0.20021328206042396,0.24999908805787946,1.0,0.0,0.0,6.123233995736766e-17,0.085,0.19985734433045158,0.20021328206042396,0.24999908805787946,1.0,0.0,0.0,6.123233995736766e-17,0.08000000000000002,0.20106732048592138,0.20014444576649856,0.04999908805787937,-2.4589196450739117e-05,7.727890657520657e-06,-0.004590706421461554,0.9999894623195802,0.0,0.9810104777690102,0.0,9.8099999999962
443,0.19985734433045158,0.20021328206042396,0.24999908805787946,1.0,0.0,0.0,6.123233995736766e-17,0.085,0.19985734433045158,0.20021328206042396,0.24999908805787946,1.0,0.0,0.0,6.123233995736766e-17,0.08000000000000002,0.20106574999405455,0.20014446477676306,0.049999087148274994,-2.4704874575308078e-05,-7.666994758720636e-06,-0.004590696510155664,0.9999894623626981,0.0,0.980989522231216,0.0,9.810000000001427
444,0.19985734433045158,0.20021328206042396,0.24999908805787946,1.0,0.0,0.0,6.123233995736766e-17,0.085,0.19985734433045158,0.20021328206042396,0.24999908805787946,1.0,0.0,0.0,6.123233995736766e-17,0.08000000000000002,0.20106732072471029,0.20014444576445675,0.049999088057879386,-2.458919639004e-05,7.727890849214723e-06,-0.004590714219667267,0.9999894622837805,0.0,0.9810104777689931,0.0,9.81000000000034
445,0.19985734433045158,0.20021328206042396,0.24999908805787946,1.0,0.0,0.0,6.123233995736766e-17,0.085,0.19985734433045158,0.20021328206042396,0.24999908805787946,1.0,0.0,0.0,6.123233995736766e-17,0.08000000000000002,0.20106575023284373,0.20014446477474576,0.049999087148275,-2.4704874634770316e-05,-7.666994566344518e-06,-0.004590704308361353,0.9999894623268986,0.0,0.9809895222309003,0.0,9.810000000000631
446,0.19985734433045158,0.20021328206042396,0.24999908805787946,1.0,0.0,0.0,6.123233995736766e-17,0.085,0.19985734433045158,0.20021328206042396,0.24999908805787946,1.0,0.0,0.0,6.123233995736766e-17,0.08000000000000002,0.20106732096349916,0.20014444576241494,0.04999908805787939,-2.4589196329517494e-05,7.727891040804408e-06,-0.004590722017872659,0.9999894622479808,0.0,0.9810104777687663,0.0,9.810000000004138
447,0.19985734433045158,0.20021328206042396,0.24999908805787946,1.0,0.0,0.0,6.123233995736766e-17,0.085,0.19985734433045158,0.20021328206042396,0.24999908805787946,1.0,0.0,0.0,6.123233995736766e-17,0.08000000000000002,0.20106575047163286,0.2001444647727281,0.04999908714827512,-2.4704874691004576e-05,-7.666994374314523e-06,-0.004590712106566677,0.9999894622910988,0.0,0.9809895222318388,0.0,9.809999999991835
448,0.19985734433045158,0.20021328206042396,0.24999908805787946,1.0,0.0,0.0,6.123233995736766e-17,0.085,0.19985734433045158,0.20021328206042396,0.24999908805787946,1.0,0.0,0.0,6.123233995736766e-17,0.08000000000000002,0.20106732120228793,0.20014444576037307,0.0499990880578794,-2.4589196268571184e-05,7.72789123135629e-06,-0.004590729816077713,0.999989462212181,0.0,0.9810104777676282,0.0,9.810000000001372
449,0.19985734433045158,0.20021328206042396,0.24999908805787946,1.0,0.0,0.0,6.123233995736766e-17,0.085,0.19985734433045158,0.20021328206042396,0.24999908805787946,1.0,0.0,0.0,6.123233995736766e-17,0.08000000000000002,0.20106575071042201,0.2001444647707111,0.04999908714827503,-2.4704874753635815e-05,-7.6669941819632e-06,-0.004590719904771533,0.999989462255299,0.0,0.9809895222318138,0.0,9.809999999996782
450,0.19985734433045158,0.20021328206042396,0.24999908805787946,1.0,0.0,0.0,6.123233995736766e-17,0.085,0.19985734433045158,0.20021328206042396,0.24999908805787946,1.0,0.0,0.0,6.123233995736766e-17,0.08000000000000002,0.20106732144107692,0.20014444575833132,0.04999908805787941,-2.458919620856216e-05,7.72789142410419e-06,-0.004590737614282489,0.9999894621763812,0.0,0.9810104777690828,0.0,9.810000000001576
451,0.19985734433045158,0.20021328206042396,0.24999908805787946,1.0,0.0,0.0,6.123233995736766e-17,0.085,0.19985734433045158,0.20021328206042396,0.24999908805787946,1.0,0.0,0.0,6.123233995736766e-17,0.08000000000000002,0.20106575094921125,0.20014446476869382,0.04999908714827502,-2.470487481353836e-05,-7.666993988853343e-06,-0.004590727702976398,0.9999894622194994,0.0,0.9809895222307088,0.0,9.810000000005266
452,0.19985734433045158,0.20021328206042396,0.24999908805787946,1.0,0.0,0.0,6.123233995736766e-17,0.085,0.19985734433045158,0.20021328206042396,0.24999908805787946,1.0,0.0,0.0,6.123233995736766e-17,0.08000000000000002,0.20106732167986574,0.20014444575628984,0.04999908805787931,-2.458919615131395e-05,7.727891615036291e-06,-0.00459074541248704,0.9999894621405813,0.0,0.9810104777684086,0.0,9.809999999996691
453,0.19985734433045158,0.20021328206042396,0.24999908805787946,1.0,0.0,0.0,6.123233995736766e-17,0.085,0.19985734433045158,0.20021328206042396,0.24999908805787946,1.0,0.0,0.0,6.123233995736766e-17,0.08000000000000002,0.20106575118800035,0.20014446476667688,0.049999087148274925,-2.470487487671572e-05,-7.666993796999985e-06,-0.004590735501180714,0.9999894621836994,0.0,0.9809895222315109,0.0,9.810000000001235
454,0.19985734433045158,0.20021328206042396,0.24999908805787946,1.0,0.0,0.0,6.123233995736766e-17,0.085,0.19985734433045158,0.20021328206042396,0.24999908805787946,1.0,0.0,0.0,6.123233995736766e-17,0.08000000000000002,0.20106732191865465,0.2001444457542481,0.04999908805787931,-2.4589196091444468e-05,7.727891807150231e-06,-0.004590753210691174,0.9999894621047812,0.0,0.981010477768999,0.0,9.810000000000484
455,0.19985734433045158,0.20021328206042396,0.24999908805787946,1.0,0.0,0.0,6.123233995736766e-17,0.085,0.19985734433045158,0.20021328206042396,0.24999908805787946,1.0,0.0,0.0,6.123233995736766e-17,0.08000000000000002,0.20106575142678956,0.2001444647646596,0.04999908714827492,-2.470487493659115e-05,-7.666993604140055e-06,-0.004590743299384866,0.9999894621478996,0.0,0.9809895222309101,0.0,9.810000000000567
456,0.19985734433045158,0.20021328206042396,0.24999908805787946,1.0,0.0,0.0,6.123233995736766e-17,0.085,0.19985734433045158,0.20021328206042396,0.24999908805787946,1.0,0.0,0.0,6.123233995736766e-17,0.08000000000000002,0.20106732215744352,0.2001444457522063,0.0499990880578793,-2.4589196031061404e-05,7.72789199873661e-06,-0.004590761008895062,0.9999894620689812,0.0,0.9810104777689326,0.0,9.810000000000354
457,0.19985734433045158,0.20021328206042396,0.24999908805787946,1.0,0.0,0.0,6.123233995736766e-17,0.085,0.19985734433045158,0.20021328206042396,0.24999908805787946,1.0,0.0,0.0,6.123233995736766e-17,0.08000000000000002,0.20106575166557875,0.20014446476264228,0.04999908714827492,-2.4704874996254308e-05,-7.666993411427213e-06,-0.004590751097588638,0.9999894621120996,0.0,0.9809895222308398,0.0,9.809999999996307
458,0.19985734433045158,0.20021328206042396,0.24999908805787946,1.0,0.0,0.0,6.123233995736766e-17,0.085,0.19985734433045158,0.20021328206042396,0.24999908805787946,1.0,0.0,0.0,6.123233995736766e-17,0.08000000000000002,0.2010673223962324,0.2001444457501645,0.04999908805787931,-2.4589195970666494e-05,7.72789219038619e-06,-0.0045907688070986365,0.9999894620331811,0.0,0.9810104777690215,0.0,9.810000000002212
459,0.19985734433045158,0.20021328206042396,0.24999908805787946,1.0,0.0,0.0,6.123233995736766e-17,0.085,0.19985734433045158,0.20021328206042396,0.24999908805787946,1.0,0.0,0.0,6.123233995736766e-17,0.08000000000000002,0.2010657519043679,0.20014446476062497,0.04999908714827492,-2.4704875056061468e-05,-7.666993219118483e-06,-0.004590758895792065,0.9999894620762997,0.0,0.9809895222308183,0.0,9.809999999999857
460,0.19985734433045158,0.20021328206042396,0.24999908805787946,1.0,0.0,0.0,6.123233995736766e-17,0.085,0.19985734433045158,0.20021328206042396,0.24999908805787946,1.0,0.0,0.0,6.123233995736766e-17,0.08000000000000002,0.20106732263502128,0.20014444574812268,0.04999908805787931,-2.4589195910474812e-05,7.72789238200141e-06,-0.004590776605301771,0.9999894619973809,0.0,0.9810104777688682,0.0,9.810000000001425
461,0.19985734433045158,0.20021328206042396,0.24999908805787946,1.0,0.0,0.0,6.123233995736766e-17,0.085,0.19985734433045158,0.20021328206042396,0.24999908805787946,1.0,0.0,0.0,6.123233995736766e-17,0.08000000000000002,0.20106575214315706,0.20014446475860767,0.04999908714827491,-2.470487511602937e-05,-7.666993026781122e-06,-0.0045907666939950745,0.9999894620404995,0.0,0.9809895222309878,0.0,9.809999999995863
462,0.19985734433045158,0.20021328206042396,0.24999908805787946,1.0,0.0,0.0,6.123233995736766e-17,0.085,0.19985734433045158,0.20021328206042396,0.24999908805787946,1.0,0.0,0.0,6.123233995736766e-17,0.08000000000000002,0.2010673228738101,0.20014444574608123,0.04999908805787919,-2.4589195853736584e-05,7.727892573033377e-06,-0.004590784403504657,0.9999894619615807,0.0,0.9810104777686194,0.0,9.809999999993845
463,0.19985734433045158,0.20021328206042396,0.24999908805787946,1.0,0.0,0.0,6.123233995736766e-17,0.085,0.19985734433045158,0.20021328206042396,0.24999908805787946,1.0,0.0,0.0,6.123233995736766e-17,0.08000000000000002,0.20106575238194618,0.20014446475659076,0.0499990871482748,-2.4704875179715522e-05,-7.666992834792003e-06,-0.0045907744921978525,0.9999894620046994,0.0,0.9809895222314634,0.0,9.810000000017407
464,0.19985734433045158,0.20021328206042396,0.24999908805787946,1.0,0.0,0.0,6.123233995736766e-17,0.085,0.19985734433045158,0.20021328206042396,0.24999908805787946,1.0,0.0,0.0,6.123233995736766e-17,0.08000000000000002,0.201067323112599,0.2001444457440395,0.04999908805787918,-2.4589195794178215e-05,7.727892765099363e-06,-0.0045907922017069565,0.9999894619257804,0.0,0.9810104777687562,0.0,9.809999999987276
465,0.19985734433045158,0.20021328206042396,0.24999908805787946,1.0,0.0,0.0,6.123233995736766e-17,0.085,0.19985734433045158,0.20021328206042396,0.24999908805787946,1.0,0.0,0.0,6.123233995736766e-17,0.08000000000000002,0.20106575262073528,0.20014446475457282,0.049999087148274994,-2.4704875233235214e-05,-7.66699264281334e-06,-0.004590782290400101,0.9999894619688992,0.0,0.9809895222318195,0.0,9.810000000005259
466,0.19985734433045158,0.20021328206042396,0.24999908805787946,1.0,0.0,0.0,6.123233995736766e-17,0.085,0.19985734433045158,0.20021328206042396,0.24999908805787946,1.0,0.0,0.0,6.123233995736766e-17,0.08000000000000002,0.2010673233513878,0.20014444574199663,0.04999908805787948,-2.458919572350573e-05,7.72789295599275e-06,-0.004590799999909195,0.9999894618899801,0.0,0.9810104777685213,0.0,9.810000000000946
467,0.19985734433045158,0.20021328206042396,0.24999908805787946,1.0,0.0,0.0,6.123233995736766e-17,0.085,0.19985734433045158,0.20021328206042396,0.24999908805787946,1.0,0.0,0.0,6.123233995736766e-17,0.08000000000000002,0.20106575285952458,0.20014446475255507,0.0499990871482751,-2.4704875288638948e-05,-7.666992448950187e-06,-0.0045907900886021456,0.9999894619330989,0.0,0.9809895222302908,0.0,9.809999999996482
468,0.19985734433045158,0.20021328206042396,0.24999908805787946,1.0,0.0,0.0,6.123233995736766e-17,0.085,0.19985734433045158,0.20021328206042396,0.24999908805787946,1.0,0.0,0.0,6.123233995736766e-17,0.08000000000000002,0.20106732359017668,0.20014444573995513,0.04999908805787939,-2.458919566605303e-05,7.727893147695726e-06,-0.004590807798110944,0.9999894618541797,0.0,0.9810104777683912,0.0,9.810000000001324
469,0.19985734433045158,0.20021328206042396,0.24999908805787946,1.0,0.0,0.0,6.123233995736766e-17,0.085,0.19985734433045158,0.20021328206042396,0.24999908805787946,1.0,0.0,0.0,6.123233995736766e-17,0.08000000000000002,0.20106575309831357,0.20014446475053782,0.049999087148275105,-2.470487534900116e-05,-7.666992257997705e-06,-0.004590797886803903,0.9999894618972986,0.0,0.9809895222318468,0.0,9.810000000000748
470,0.19985734433045158,0.20021328206042396,0.24999908805787946,1.0,0.0,0.0,6.123233995736766e-17,0.085,0.19985734433045158,0.20021328206042396,0.24999908805787946,1.0,0.0,0.0,6.123233995736766e-17,0.08000000000000002,0.20106732382896553,0.20014444573791304,0.049999088057879476,-2.45891956031436e-05,7.727893339340649e-06,-0.004590815596312629,0.9999894618183793,0.0,0.9810104777686294,0.0,9.810000000000665
471,0.19985734433045158,0.20021328206042396,0.24999908805787946,1.0,0.0,0.0,6.123233995736766e-17,0.085,0.19985734433045158,0.20021328206042396,0.24999908805787946,1.0,0.0,0.0,6.123233995736766e-17,0.08000000000000002,0.20106575333710278,0.20014446474852018,0.04999908714827519,-2.4704875405775476e-05,-7.666992065027224e-06,-0.004590805685005346,0.9999894618614983,0.0,0.9809895222316278,0.0,9.8100000000004
472,0.19985734433045158,0.20021328206042396,0.24999908805787946,1.0,0.0,0.0,6.123233995736766e-17,0.085,0.19985734433045158,0.20021328206042396,0.24999908805787946,1.0,0.0,0.0,6.123233995736766e-17,0.08000000000000002,0.20106732406775427,0.20014444573587156,0.04999908805787936,-2.4589195546232376e-05,7.727893529864642e-06,-0.004590823394513752,0.9999894617825787,0.0,0.981010477767131,0.0,9.809999999997457
473,0.19985734433045158,0.20021328206042396,0.24999908805787946,1.0,0.0,0.0,6.123233995736766e-17,0.085,0.19985734433045158,0.20021328206042396,0.24999908805787946,1.0,0.0,0.0,6.123233995736766e-17,0.08000000000000002,0.20106575357589185,0.2001444647465036,0.04999908714827497,-2.470487547284469e-05,-7.666991873096883e-06,-0.004590813483206292,0.9999894618256978,0.0,0.9809895222323745,0.0,9.810000000000416
474,0.19985734433045158,0.20021328206042396,0.24999908805787946,1.0,0.0,0.0,6.123233995736766e-17,0.085,0.19985734433045158,0.20021328206042396,0.24999908805787946,1.0,0.0,0.0,6.123233995736766e-17,0.08000000000000002,0.20106732430654325,0.2001444457338299,0.049999088057879344,-2.4589195487371246e-05,7.727893722977466e-06,-0.004590831192714517,0.9999894617467782,0.0,0.981010477769371,0.0,9.810000000000265
475,0.19985734433045158,0.20021328206042396,0.24999908805787946,1.0,0.0,0.0,6.123233995736766e-17,0.085,0.19985734433045158,0.20021328206042396,0.24999908805787946,1.0,0.0,0.0,6.123233995736766e-17,0.08000000000000002,0.2010657538146811,0.20014446474448636,0.04999908714827494,-2.4704875533550617e-05,-7.666991679667448e-06,-0.004590821281407077,0.9999894617898973,0.0,0.9809895222308795,0.0,9.810000000000583
476,0.19985734433045158,0.20021328206042396,0.24999908805787946,1.0,0.0,0.0,6.123233995736766e-17,0.085,0.19985734433045158,0.20021328206042396,0.24999908805787946,1.0,0.0,0.0,6.123233995736766e-17,0.08000000000000002,0.2010673245453321,0.2001444457317881,0.04999908805787932,-2.4589195427561318e-05,7.727893914545758e-06,-0.004590838990914902,0.9999894617109776,0.0,0.9810104777689357,0.0,9.810000000001333
